signal,entry,exit,group,sector,ticker,skew90,mom20,dd60,stock_ret,pnl,vs_sector
2018-11-20,2018-11-21,2018-12-14,G1,XLB,NEM,2.62,0.0151,-0.0126,-0.0042,-0.0062,0.0435
2018-11-20,2018-11-21,2018-12-14,G1,XLP,KMB,3.82,0.0716,-0.0469,0.0705,0.0685,0.0723
2018-11-20,2018-11-21,2018-12-14,G1,XLU,DUK,3.98,0.0873,0.0,0.0497,0.0477,-0.0009
2018-11-20,2018-11-21,2018-12-14,G2,XLK,AMD,3.03,-0.2344,-0.4129,0.0625,-0.0645,-0.064
2018-11-20,2018-11-21,2018-12-14,G2,XLY,AMZN,3.35,-0.1545,-0.2668,0.0496,-0.0516,-0.051
2018-11-20,2018-11-21,2018-12-14,G2,XLV,GILD,3.81,-0.0572,-0.1447,-0.0092,0.0072,0.0031
2018-11-20,2018-11-21,2018-12-14,G2,XLC,TMUS,1.87,-0.0391,-0.0556,-0.0169,0.0149,0.0204
2018-11-20,2018-11-21,2018-12-14,G2,XLB,FCX,3.09,-0.0629,-0.2555,-0.0736,0.0716,0.0259
2018-11-20,2018-11-21,2018-12-14,G2,XLE,EQT,2.27,-0.2758,-0.4006,0.0905,-0.0925,-0.1495
2018-11-20,2018-11-21,2018-12-14,G2,XLP,CL,2.41,-0.0172,-0.0921,0.0525,-0.0545,-0.0543
2018-11-20,2018-11-21,2018-12-14,G2,XLU,VST,3.26,-0.0058,-0.1269,0.0838,-0.0858,-0.0331
2018-11-20,2018-11-21,2018-12-14,G3,XLK,NVDA,5.56,-0.3256,-0.4848,0.013,0.011,0.0146
2018-11-20,2018-11-21,2018-12-14,G3,XLY,LOW,5.78,-0.1217,-0.2588,0.0565,0.0545,0.0579
2018-11-20,2018-11-21,2018-12-14,G3,XLV,VRTX,6.94,-0.0827,-0.1711,0.0612,0.0592,0.0674
2018-11-20,2018-11-21,2018-12-14,G3,XLI,GE,10.03,-0.3972,-0.4379,-0.0909,-0.0929,-0.0505
2018-11-20,2018-11-21,2018-12-14,G3,XLC,NFLX,5.68,-0.1986,-0.3001,0.018,0.016,0.0145
2018-11-20,2018-11-21,2018-12-14,G3,XLB,STLD,5.28,-0.0669,-0.1952,-0.1632,-0.1652,-0.1155
2018-11-20,2018-11-21,2018-12-14,G3,XLE,VLO,5.13,-0.1341,-0.342,-0.0745,-0.0765,-0.0155
2018-11-20,2018-11-21,2018-12-14,G3,XLP,TGT,5.45,-0.1581,-0.2202,-0.0302,-0.0322,-0.0283
2018-11-20,2018-11-21,2018-12-14,G3,XLU,PCG,10.95,-0.5029,-0.5198,0.0704,0.0684,0.0197
2018-11-20,2018-11-21,2018-12-14,G4,XLY,TSLA,9.54,0.1814,-0.0192,0.0814,-0.0834,-0.0828
2018-11-20,2018-11-21,2018-12-14,G4,XLV,MRK,6.58,0.0372,-0.0206,0.0298,-0.0318,-0.0359
2018-11-20,2018-11-21,2018-12-14,G4,XLC,VZ,9.11,0.0393,-0.0191,-0.0352,0.0332,0.0386
2018-11-20,2018-11-21,2018-12-14,G4,XLB,ECL,6.94,0.0545,-0.0269,-0.0035,0.0015,-0.0441
2018-11-20,2018-11-21,2018-12-14,G4,XLP,MDLZ,6.72,0.0589,-0.0171,0.0016,-0.0036,-0.0034
2018-11-20,2018-11-21,2018-12-14,G4,XLU,XEL,10.13,0.0597,0.0,0.0471,-0.0491,0.0036
2018-12-13,2018-12-14,2019-01-08,G1,XLY,AZO,3.06,0.0861,-0.0066,-0.0687,-0.0707,-0.0915
2018-12-13,2018-12-14,2019-01-08,G1,XLB,NEM,2.97,0.0882,-0.0012,0.0228,0.0208,0.003
2018-12-13,2018-12-14,2019-01-08,G1,XLP,CL,1.9,0.0584,-0.0461,-0.0709,-0.0729,-0.0275
2018-12-13,2018-12-14,2019-01-08,G1,XLU,EXC,3.37,0.0304,-0.0011,-0.0355,-0.0375,0.0228
2018-12-13,2018-12-14,2019-01-08,G2,XLK,LRCX,3.56,-0.0294,-0.1323,0.0115,-0.0135,-0.0383
2018-12-13,2018-12-14,2019-01-08,G2,XLY,NKE,3.48,-0.0273,-0.145,0.0579,-0.0599,-0.0352
2018-12-13,2018-12-14,2019-01-08,G2,XLV,GILD,3.63,-0.0423,-0.1403,0.0384,-0.0404,-0.0565
2018-12-13,2018-12-14,2019-01-08,G2,XLI,CTAS,3.92,-0.0353,-0.1839,0.0293,-0.0313,-0.0302
2018-12-13,2018-12-14,2019-01-08,G2,XLC,TMUS,3.53,-0.03,-0.0586,0.0323,-0.0343,-0.0173
2018-12-13,2018-12-14,2019-01-08,G2,XLB,FCX,3.25,-0.0293,-0.2497,0.0596,-0.0616,-0.0398
2018-12-13,2018-12-14,2019-01-08,G2,XLE,FANG,3.88,-0.1059,-0.3108,0.132,-0.134,-0.1367
2018-12-13,2018-12-14,2019-01-08,G2,XLP,MO,2.36,-0.1013,-0.1814,-0.0542,0.0522,0.0108
2018-12-13,2018-12-14,2019-01-08,G3,XLK,IBM,5.64,-0.0009,-0.2048,-0.0006,-0.0026,0.0262
2018-12-13,2018-12-14,2019-01-08,G3,XLY,ROST,5.99,-0.1916,-0.2157,0.1557,0.1537,0.1329
2018-12-13,2018-12-14,2019-01-08,G3,XLV,VRTX,5.47,0.0183,-0.1002,0.0478,0.0458,0.0659
2018-12-13,2018-12-14,2019-01-08,G3,XLI,GE,14.5,-0.1638,-0.471,0.2073,0.2053,0.2082
2018-12-13,2018-12-14,2019-01-08,G3,XLC,NFLX,5.47,-0.0624,-0.2764,0.2002,0.1982,0.1852
2018-12-13,2018-12-14,2019-01-08,G3,XLB,STLD,5.18,-0.1961,-0.3111,0.0291,0.0271,0.0093
2018-12-13,2018-12-14,2019-01-08,G3,XLE,VLO,6.01,-0.1125,-0.3819,0.0554,0.0534,0.06
2018-12-13,2018-12-14,2019-01-08,G3,XLP,GIS,6.24,-0.1618,-0.1655,0.0993,0.0973,0.1427
2018-12-13,2018-12-14,2019-01-08,G3,XLU,PCG,9.77,-0.1898,-0.4585,-0.3249,-0.3269,-0.2666
2018-12-13,2018-12-14,2019-01-08,G4,XLK,CSCO,6.04,0.0521,-0.0275,-0.042,0.04,0.0152
2018-12-13,2018-12-14,2019-01-08,G4,XLY,TSLA,9.28,0.1124,0.0,-0.083,0.081,0.1058
2018-12-13,2018-12-14,2019-01-08,G4,XLV,MRK,8.63,0.059,-0.0042,-0.0064,0.0044,-0.0116
2018-12-13,2018-12-14,2019-01-08,G4,XLI,WM,5.21,0.0117,-0.0253,0.0132,-0.0152,-0.014
2018-12-13,2018-12-14,2019-01-08,G4,XLC,OMC,5.11,0.0116,-0.0071,-0.0022,0.0002,0.0172
2018-12-13,2018-12-14,2019-01-08,G4,XLP,PG,6.69,0.0323,0.0,-0.0433,0.0413,-0.0002
2018-12-13,2018-12-14,2019-01-08,G4,XLU,NEE,9.31,0.0262,-0.0043,-0.0425,0.0405,-0.0158
2019-01-07,2019-01-08,2019-01-30,G1,XLE,EQT,3.5,0.0973,-0.2362,-0.0246,-0.0266,-0.0595
2019-01-07,2019-01-08,2019-01-30,G2,XLK,MU,3.41,-0.0974,-0.2131,0.1334,-0.1354,-0.073
2019-01-07,2019-01-08,2019-01-30,G2,XLV,BMY,1.26,-0.0837,-0.1971,0.0181,-0.0201,0.0117
2019-01-07,2019-01-08,2019-01-30,G2,XLB,PPG,2.8,-0.0525,-0.0933,0.0394,-0.0414,0.0022
2019-01-07,2019-01-08,2019-01-30,G2,XLE,DVN,3.45,-0.0838,-0.3184,0.083,-0.085,-0.048
2019-01-07,2019-01-08,2019-01-30,G2,XLP,KR,3.23,-0.0555,-0.1066,-0.007,0.005,0.0217
2019-01-07,2019-01-08,2019-01-30,G3,XLK,NVDA,5.62,-0.0941,-0.4178,-0.0174,-0.0194,-0.0779
2019-01-07,2019-01-08,2019-01-30,G3,XLY,RCL,5.88,-0.0701,-0.1571,0.1641,0.1621,0.13
2019-01-07,2019-01-08,2019-01-30,G3,XLV,UNH,8.21,-0.1328,-0.1615,0.1113,0.1093,0.0815
2019-01-07,2019-01-08,2019-01-30,G3,XLI,GE,17.44,0.1908,-0.341,0.0631,0.0611,-0.0102
2019-01-07,2019-01-08,2019-01-30,G3,XLC,NFLX,6.11,0.1147,-0.1353,0.0637,0.0617,0.0591
2019-01-07,2019-01-08,2019-01-30,G3,XLB,STLD,5.65,-0.0322,-0.2603,0.1193,0.1173,0.0778
2019-01-07,2019-01-08,2019-01-30,G3,XLE,SLB,5.13,-0.0508,-0.3323,0.1065,0.1045,0.0715
2019-01-07,2019-01-08,2019-01-30,G3,XLP,PM,5.58,-0.1973,-0.2446,0.0974,0.0954,0.0827
2019-01-07,2019-01-08,2019-01-30,G3,XLU,PCG,14.32,-0.272,-0.6129,-0.2215,-0.2235,-0.2323
2019-01-07,2019-01-08,2019-01-30,G4,XLY,CMG,5.51,0.0324,-0.0114,0.0716,-0.0736,-0.0375
2019-01-07,2019-01-08,2019-01-30,G4,XLC,TMUS,7.51,0.0169,-0.027,0.0081,-0.0101,-0.0036
2019-01-07,2019-01-08,2019-01-30,G4,XLU,CNP,6.38,0.022,-0.0187,0.0297,-0.0317,-0.0189
2019-01-29,2019-01-30,2019-02-21,G1,XLK,MU,3.7,0.1844,-0.0865,0.086,0.084,0.0348
2019-01-29,2019-01-30,2019-02-21,G1,XLY,CMG,3.64,0.2496,-0.0245,0.128,0.126,0.1028
2019-01-29,2019-01-30,2019-02-21,G1,XLV,VRTX,3.9,0.1546,-0.0427,-0.0213,-0.0233,-0.0455
2019-01-29,2019-01-30,2019-02-21,G1,XLC,NWSA,2.24,0.1307,-0.1067,0.0103,0.0083,-0.0195
2019-01-29,2019-01-30,2019-02-21,G1,XLB,MLM,3.53,0.072,-0.0885,0.0664,0.0644,0.0409
2019-01-29,2019-01-30,2019-02-21,G1,XLE,DVN,3.2,0.1955,-0.2047,0.0788,0.0768,0.0441
2019-01-29,2019-01-30,2019-02-21,G1,XLP,MNST,3.43,0.1313,-0.0753,0.0473,0.0453,0.004
2019-01-29,2019-01-30,2019-02-21,G1,XLU,AEE,-1.99,0.039,-0.0422,0.048,0.046,-0.0093
2019-01-29,2019-01-30,2019-02-21,G2,XLY,AZO,3.59,-0.01,-0.066,0.0749,-0.0769,-0.0498
2019-01-29,2019-01-30,2019-02-21,G2,XLV,BMY,0.03,-0.044,-0.0993,0.026,-0.028,-0.0019
2019-01-29,2019-01-30,2019-02-21,G3,XLK,QCOM,5.34,-0.1304,-0.2162,0.0435,0.0415,-0.0078
2019-01-29,2019-01-30,2019-02-21,G3,XLY,TSLA,7.45,-0.1091,-0.2105,-0.0568,-0.0588,-0.0819
2019-01-29,2019-01-30,2019-02-21,G3,XLV,ABBV,6.68,-0.1394,-0.1681,-0.0039,-0.0059,-0.028
2019-01-29,2019-01-30,2019-02-21,G3,XLI,ADP,6.23,0.0369,-0.0932,0.083,0.081,0.0235
2019-01-29,2019-01-30,2019-02-21,G3,XLC,TTWO,5.04,-0.036,-0.218,-0.1463,-0.1483,-0.1761
2019-01-29,2019-01-30,2019-02-21,G3,XLB,STLD,5.94,0.2015,-0.1337,0.0469,0.0449,0.0215
2019-01-29,2019-01-30,2019-02-21,G3,XLE,TRGP,5.74,0.2471,-0.1758,-0.0266,-0.0286,-0.0613
2019-01-29,2019-01-30,2019-02-21,G3,XLP,MO,7.54,-0.061,-0.2861,0.0538,0.0518,0.0105
2019-01-29,2019-01-30,2019-02-21,G3,XLU,PCG,6.47,-0.4144,-0.7133,0.4192,0.4172,0.3619
2019-01-29,2019-01-30,2019-02-21,G4,XLK,ORCL,7.68,0.1113,-0.0266,0.0347,-0.0367,0.0165
2019-01-29,2019-01-30,2019-02-21,G4,XLY,RCL,6.92,0.1667,-0.0127,-0.0001,-0.0019,0.0252
2019-01-29,2019-01-30,2019-02-21,G4,XLI,UNP,6.62,0.171,-0.0048,0.0581,-0.0601,0.0013
2019-01-29,2019-01-30,2019-02-21,G4,XLC,T,8.35,0.1025,-0.0105,0.0497,-0.0517,-0.0199
2019-01-29,2019-01-30,2019-02-21,G4,XLB,LIN,5.66,0.0314,-0.0286,0.0521,-0.0541,-0.0266
2019-01-29,2019-01-30,2019-02-21,G4,XLE,OKE,6.19,0.2172,-0.0039,0.0561,-0.0581,-0.0214
2019-01-29,2019-01-30,2019-02-21,G4,XLP,PG,8.69,0.034,-0.0244,0.0556,-0.0576,-0.0123
2019-01-29,2019-01-30,2019-02-21,G4,XLU,SO,7.27,0.0826,-0.0079,0.062,-0.064,-0.0048
2019-02-20,2019-02-21,2019-03-14,G1,XLK,AMD,2.45,0.212,-0.0228,-0.046,-0.048,-0.0833
2019-02-20,2019-02-21,2019-03-14,G1,XLY,CMG,2.29,0.1493,-0.0135,0.0685,0.0665,0.0707
2019-02-20,2019-02-21,2019-03-14,G1,XLV,BMY,-0.03,0.0318,-0.0361,-0.0048,-0.0068,-0.007
2019-02-20,2019-02-21,2019-03-14,G1,XLI,LMT,3.86,0.0988,-0.0001,-0.0126,-0.0146,0.001
2019-02-20,2019-02-21,2019-03-14,G1,XLC,MTCH,3.17,0.1713,-0.0225,-0.0453,-0.0473,-0.0782
2019-02-20,2019-02-21,2019-03-14,G1,XLB,APD,3.28,0.1264,0.0,0.0366,0.0346,0.0361
2019-02-20,2019-02-21,2019-03-14,G1,XLE,DVN,3.66,0.1367,0.0,-0.009,-0.011,-0.0163
2019-02-20,2019-02-21,2019-03-14,G1,XLP,MDLZ,3.52,0.1127,-0.0035,-0.0219,-0.0239,-0.0219
2019-02-20,2019-02-21,2019-03-14,G1,XLU,PCG,3.77,1.3649,-0.3369,0.0057,0.0037,-0.0245
2019-02-20,2019-02-21,2019-03-14,G2,XLV,CVS,3.95,-0.0032,-0.1939,-0.1038,0.1018,0.1059
2019-02-20,2019-02-21,2019-03-14,G2,XLC,TTWO,1.7,-0.1739,-0.2077,0.0553,-0.0573,-0.0224
2019-02-20,2019-02-21,2019-03-14,G2,XLB,IFF,3.99,-0.0587,-0.1091,-0.0294,0.0274,0.0299
2019-02-20,2019-02-21,2019-03-14,G2,XLE,EQT,2.32,-0.0305,-0.085,0.0436,-0.0456,-0.0363
2019-02-20,2019-02-21,2019-03-14,G3,XLY,TSLA,6.98,0.0122,-0.197,-0.0044,-0.0064,-0.0022
2019-02-20,2019-02-21,2019-03-14,G3,XLV,AMGN,7.01,-0.0674,-0.0955,0.0122,0.0102,0.01
2019-02-20,2019-02-21,2019-03-14,G3,XLP,ADM,6.9,-0.0285,-0.0965,0.0183,0.0163,0.0183
2019-02-20,2019-02-21,2019-03-14,G4,XLK,IBM,9.47,0.1395,-0.005,0.0069,-0.0089,0.0304
2019-02-20,2019-02-21,2019-03-14,G4,XLY,HD,6.01,0.0832,-0.0028,-0.0462,0.0442,0.044
2019-02-20,2019-02-21,2019-03-14,G4,XLV,ABT,6.32,0.0567,0.0,0.0511,-0.0531,-0.0489
2019-02-20,2019-02-21,2019-03-14,G4,XLI,HON,7.65,0.1056,0.0,0.0173,-0.0193,-0.0309
2019-02-20,2019-02-21,2019-03-14,G4,XLC,T,7.61,0.0088,-0.0057,-0.0178,0.0158,0.0507
2019-02-20,2019-02-21,2019-03-14,G4,XLB,PPG,8.39,0.0517,-0.0074,-0.0041,0.0021,0.0046
2019-02-20,2019-02-21,2019-03-14,G4,XLE,PSX,8.33,0.0567,0.0,0.0171,-0.0191,-0.0098
2019-02-20,2019-02-21,2019-03-14,G4,XLP,PG,6.97,0.0977,-0.0071,0.0154,-0.0174,-0.0154
2019-02-20,2019-02-21,2019-03-14,G4,XLU,XEL,8.54,0.0681,0.0,0.0326,-0.0346,-0.0024
2019-03-13,2019-03-14,2019-04-04,G1,XLK,NVDA,3.55,0.1166,0.0,0.1371,0.1351,0.0894
2019-03-13,2019-03-14,2019-04-04,G1,XLY,CMG,2.98,0.0731,0.0,0.0949,0.0929,0.0318
2019-03-13,2019-03-14,2019-04-04,G1,XLV,BMY,0.43,0.0253,-0.0526,-0.0563,-0.0583,-0.0541
2019-03-13,2019-03-14,2019-04-04,G1,XLC,LYV,3.72,0.1382,-0.0071,-0.0074,-0.0094,-0.0313
2019-03-13,2019-03-14,2019-04-04,G1,XLB,FCX,2.6,0.1018,-0.0517,0.1006,0.0986,0.0553
2019-03-13,2019-03-14,2019-04-04,G1,XLE,DVN,2.62,0.1298,-0.0311,0.0512,0.0492,0.0374
2019-03-13,2019-03-14,2019-04-04,G1,XLP,KMB,3.88,0.0304,-0.0017,0.0299,0.0279,0.0114
2019-03-13,2019-03-14,2019-04-04,G1,XLU,PCG,3.08,0.2612,-0.2518,-0.0333,-0.0353,-0.0261
2019-03-13,2019-03-14,2019-04-04,G2,XLV,CVS,3.65,-0.1558,-0.207,-0.0444,0.0424,0.0422
2019-03-13,2019-03-14,2019-04-04,G2,XLB,IFF,3.7,-0.1401,-0.1401,0.0613,-0.0633,-0.016
2019-03-13,2019-03-14,2019-04-04,G2,XLE,EOG,3.84,-0.0738,-0.1235,0.0444,-0.0464,-0.0306
2019-03-13,2019-03-14,2019-04-04,G3,XLY,TSLA,8.72,-0.0733,-0.2099,-0.0765,-0.0785,-0.1396
2019-03-13,2019-03-14,2019-04-04,G3,XLV,MCK,6.01,-0.1207,-0.1355,-0.023,-0.025,-0.0208
2019-03-13,2019-03-14,2019-04-04,G3,XLI,BA,6.31,-0.0818,-0.1441,0.0604,0.0584,0.0263
2019-03-13,2019-03-14,2019-04-04,G3,XLE,TRGP,5.76,-0.0653,-0.1485,-0.0079,-0.0099,-0.0217
2019-03-13,2019-03-14,2019-04-04,G3,XLP,KR,5.15,-0.1305,-0.1701,-0.0432,-0.0452,-0.0618
2019-03-13,2019-03-14,2019-04-04,G4,XLK,IBM,9.18,0.0184,-0.0083,0.0287,-0.0307,0.019
2019-03-13,2019-03-14,2019-04-04,G4,XLY,RCL,5.97,0.0131,-0.0262,-0.005,0.003,0.0681
2019-03-13,2019-03-14,2019-04-04,G4,XLV,JNJ,8.87,0.046,0.0,-0.0178,0.0158,0.0156
2019-03-13,2019-03-14,2019-04-04,G4,XLI,MMM,6.3,0.0074,-0.0186,0.0369,-0.0389,-0.0027
2019-03-13,2019-03-14,2019-04-04,G4,XLC,CHTR,5.19,0.0227,-0.0056,-0.0198,0.0178,0.0437
2019-03-13,2019-03-14,2019-04-04,G4,XLB,PPG,6.4,0.0391,-0.0127,0.0485,-0.0505,-0.0032
2019-03-13,2019-03-14,2019-04-04,G4,XLE,OKE,8.4,0.0322,-0.0185,0.0352,-0.0372,-0.0214
2019-03-13,2019-03-14,2019-04-04,G4,XLP,TGT,8.4,0.105,0.0,0.0639,-0.0659,-0.0454
2019-03-13,2019-03-14,2019-04-04,G4,XLU,AEP,8.39,0.0359,0.0,-0.0043,0.0023,-0.0029
2019-04-03,2019-04-04,2019-04-26,G1,XLK,AMD,1.63,0.295,0.0,-0.0416,-0.0436,-0.0813
2019-04-03,2019-04-04,2019-04-26,G1,XLY,CMG,3.73,0.1504,-0.0066,-0.0378,-0.0398,-0.0707
2019-04-03,2019-04-04,2019-04-26,G1,XLI,GE,3.93,0.1098,-0.0707,-0.0459,-0.0479,-0.0554
2019-04-03,2019-04-04,2019-04-26,G1,XLC,TTWO,3.01,0.1228,-0.1099,0.0272,0.0252,-0.0263
2019-04-03,2019-04-04,2019-04-26,G1,XLB,LIN,1.18,0.0861,0.0,-0.0307,-0.0327,-0.0174
2019-04-03,2019-04-04,2019-04-26,G1,XLE,DVN,3.18,0.0722,-0.0367,0.0542,0.0522,0.0575
2019-04-03,2019-04-04,2019-04-26,G1,XLP,MDLZ,3.82,0.0643,-0.0038,0.0129,0.0109,-0.0156
2019-04-03,2019-04-04,2019-04-26,G1,XLU,ETR,0.79,0.0213,-0.0255,0.0162,0.0142,0.0069
2019-04-03,2019-04-04,2019-04-26,G2,XLV,BMY,1.12,-0.1136,-0.1286,-0.0167,0.0147,-0.0091
2019-04-03,2019-04-04,2019-04-26,G2,XLC,NWSA,3.09,-0.0407,-0.0501,-0.0032,0.0012,0.0567
2019-04-03,2019-04-04,2019-04-26,G2,XLP,KR,3.79,-0.1632,-0.2013,0.0557,-0.0577,-0.0272
2019-04-03,2019-04-04,2019-04-26,G3,XLY,TSLA,6.34,0.0564,-0.1598,-0.1219,-0.1239,-0.1548
2019-04-03,2019-04-04,2019-04-26,G3,XLV,MCK,6.6,0.0138,-0.1531,0.0223,0.0203,0.0482
2019-04-03,2019-04-04,2019-04-26,G3,XLI,BA,5.18,-0.0936,-0.1268,-0.0381,-0.0401,-0.0476
2019-04-03,2019-04-04,2019-04-26,G3,XLB,STLD,5.58,-0.0263,-0.0866,-0.1036,-0.1056,-0.0903
2019-04-03,2019-04-04,2019-04-26,G3,XLE,TRGP,6.63,0.0072,-0.1529,0.0089,0.0069,0.0123
2019-04-03,2019-04-04,2019-04-26,G4,XLK,AVGO,6.07,0.1311,-0.0052,0.0278,-0.0298,0.0119
2019-04-03,2019-04-04,2019-04-26,G4,XLY,HD,7.23,0.0848,0.0,0.0158,-0.0178,0.0171
2019-04-03,2019-04-04,2019-04-26,G4,XLV,MRK,8.15,0.037,-0.0014,-0.0638,0.0618,0.0379
2019-04-03,2019-04-04,2019-04-26,G4,XLI,ADP,6.83,0.0617,-0.006,0.0274,-0.0294,-0.0179
2019-04-03,2019-04-04,2019-04-26,G4,XLC,T,6.0,0.0691,-0.0025,-0.0202,0.0182,0.0738
2019-04-03,2019-04-04,2019-04-26,G4,XLB,LYB,7.81,0.0148,0.0,-0.0454,0.0434,0.0321
2019-04-03,2019-04-04,2019-04-26,G4,XLE,WMB,8.83,0.0719,-0.015,-0.0115,0.0095,0.0081
2019-04-03,2019-04-04,2019-04-26,G4,XLP,GIS,7.52,0.0743,-0.0292,0.0263,-0.0283,0.0022
2019-04-03,2019-04-04,2019-04-26,G4,XLU,VST,11.62,0.0431,-0.0213,0.0372,-0.0392,-0.0279
2019-04-25,2019-04-26,2019-05-17,G1,XLK,QCOM,0.96,0.4948,-0.0203,-0.0593,-0.0613,-0.0188
2019-04-25,2019-04-26,2019-05-17,G1,XLY,AMZN,2.71,0.0773,-0.0112,-0.0418,-0.0438,-0.0024
2019-04-25,2019-04-26,2019-05-17,G1,XLC,DIS,3.7,0.2445,0.0,-0.0349,-0.0369,-0.0002
2019-04-25,2019-04-26,2019-05-17,G1,XLE,FANG,2.9,0.0709,-0.0197,0.0355,0.0335,0.0728
2019-04-25,2019-04-26,2019-05-17,G1,XLP,CHD,3.39,0.0584,-0.0066,-0.0002,-0.0022,-0.0137
2019-04-25,2019-04-26,2019-05-17,G2,XLK,IBM,2.16,-0.0044,-0.0449,-0.0253,0.0233,-0.0152
2019-04-25,2019-04-26,2019-05-17,G2,XLY,ORLY,3.05,-0.0178,-0.0702,-0.0709,0.0689,0.0315
2019-04-25,2019-04-26,2019-05-17,G2,XLV,BMY,1.13,-0.0404,-0.1442,0.0209,-0.0229,-0.0273
2019-04-25,2019-04-26,2019-05-17,G2,XLI,MMM,3.61,-0.0794,-0.1311,-0.1178,0.1158,0.083
2019-04-25,2019-04-26,2019-05-17,G2,XLB,NEM,3.51,-0.0922,-0.1157,-0.0172,0.0152,-0.0252
2019-04-25,2019-04-26,2019-05-17,G2,XLE,CVX,3.74,-0.0398,-0.0693,0.0393,-0.0413,-0.0766
2019-04-25,2019-04-26,2019-05-17,G2,XLU,CNP,-0.73,-0.001,-0.0283,-0.0134,0.0114,0.0251
2019-04-25,2019-04-26,2019-05-17,G3,XLY,TSLA,7.24,-0.099,-0.2294,-0.1025,-0.1045,-0.0631
2019-04-25,2019-04-26,2019-05-17,G3,XLV,MCK,7.43,-0.0043,-0.1521,0.0631,0.0611,0.0695
2019-04-25,2019-04-26,2019-05-17,G3,XLB,STLD,6.23,-0.0817,-0.1856,-0.0494,-0.0514,-0.007
2019-04-25,2019-04-26,2019-05-17,G3,XLE,TRGP,5.11,-0.0135,-0.1599,0.0614,0.0594,0.0987
2019-04-25,2019-04-26,2019-05-17,G3,XLP,MO,9.11,-0.0869,-0.1095,-0.0083,-0.0103,-0.0218
2019-04-25,2019-04-26,2019-05-17,G4,XLK,NOW,7.18,0.08,0.0,0.0221,-0.0241,-0.0626
2019-04-25,2019-04-26,2019-05-17,G4,XLY,RCL,7.99,0.088,-0.027,0.0307,-0.0327,-0.0701
2019-04-25,2019-04-26,2019-05-17,G4,XLV,DHR,6.44,0.0063,-0.0131,0.0013,-0.0033,-0.0077
2019-04-25,2019-04-26,2019-05-17,G4,XLI,ETN,6.86,0.0558,-0.0209,-0.0517,0.0497,0.0169
2019-04-25,2019-04-26,2019-05-17,G4,XLC,CHTR,7.09,0.0316,0.0,0.0439,-0.0459,-0.0786
2019-04-25,2019-04-26,2019-05-17,G4,XLB,ECL,6.12,0.0465,-0.0106,-0.0182,0.0162,-0.0242
2019-04-25,2019-04-26,2019-05-17,G4,XLE,VLO,5.56,0.0559,-0.0035,-0.0603,0.0583,0.023
2019-04-25,2019-04-26,2019-05-17,G4,XLP,PG,9.11,0.0108,-0.0261,0.015,-0.017,-0.0015
2019-04-25,2019-04-26,2019-05-17,G4,XLU,SO,8.41,0.004,-0.0053,0.0362,-0.0382,-0.0245
2019-05-16,2019-05-17,2019-06-10,G1,XLK,QCOM,3.33,0.0472,-0.0726,-0.1266,-0.1286,-0.1477
2019-05-16,2019-05-17,2019-06-10,G1,XLV,DHR,3.19,0.0592,-0.0172,0.0524,0.0504,0.0203
2019-05-16,2019-05-17,2019-06-10,G1,XLC,MTCH,3.5,0.2631,0.0,-0.0351,-0.0371,-0.0051
2019-05-16,2019-05-17,2019-06-10,G1,XLB,VMC,3.51,0.069,0.0,0.0457,0.0437,-0.0088
2019-05-16,2019-05-17,2019-06-10,G1,XLE,TRGP,2.78,0.0974,0.0,-0.0877,-0.0897,-0.0517
2019-05-16,2019-05-17,2019-06-10,G1,XLP,HSY,2.76,0.1006,0.0,0.0667,0.0647,0.0511
2019-05-16,2019-05-17,2019-06-10,G1,XLU,WEC,2.03,0.058,0.0,0.0227,0.0207,0.0079
2019-05-16,2019-05-17,2019-06-10,G2,XLK,NVDA,3.66,-0.1447,-0.1661,-0.0507,0.0487,0.0718
2019-05-16,2019-05-17,2019-06-10,G2,XLY,AZO,2.76,-0.0666,-0.0816,0.1292,-0.1312,-0.1219
2019-05-16,2019-05-17,2019-06-10,G2,XLI,MMM,3.73,-0.2106,-0.2173,0.0038,-0.0058,0.0096
2019-05-16,2019-05-17,2019-06-10,G2,XLC,NWSA,3.46,-0.0842,-0.1231,0.0316,-0.0336,-0.0616
2019-05-16,2019-05-17,2019-06-10,G2,XLB,FCX,2.66,-0.2493,-0.2493,0.0231,-0.0251,0.0314
2019-05-16,2019-05-17,2019-06-10,G2,XLE,HAL,3.68,-0.1808,-0.1864,-0.1286,0.1266,0.0925
2019-05-16,2019-05-17,2019-06-10,G2,XLP,TGT,3.95,-0.1362,-0.1422,0.235,-0.237,-0.2194
2019-05-16,2019-05-17,2019-06-10,G2,XLU,DUK,3.53,-0.0212,-0.0476,-0.0104,0.0084,0.0252
2019-05-16,2019-05-17,2019-06-10,G3,XLK,KLAC,5.66,-0.1147,-0.1474,0.0448,0.0428,0.0237
2019-05-16,2019-05-17,2019-06-10,G3,XLY,TSLA,6.54,-0.1582,-0.2862,0.0088,0.0068,0.0014
2019-05-16,2019-05-17,2019-06-10,G3,XLV,ISRG,5.58,-0.0634,-0.1607,0.0399,0.0379,0.0078
2019-05-16,2019-05-17,2019-06-10,G3,XLI,BA,5.45,-0.0574,-0.1924,-0.0034,-0.0054,-0.0168
2019-05-16,2019-05-17,2019-06-10,G3,XLB,STLD,5.21,-0.0948,-0.2029,-0.1319,-0.1339,-0.1864
